hex_code,company,line_name,station_name
00471c,東日本旅客鉄道,東北新幹,新花巻
00471d,東日本旅客鉄道,東北新幹,盛岡
00471f,東日本旅客鉄道,東北新幹,いわて沼宮内
004721,東日本旅客鉄道,東北新幹,二戸
004723,東日本旅客鉄道,東北新幹,八戸
004725,東日本旅客鉄道,東北新幹,七戸十和田
004727,東日本旅客鉄道,東北新幹,新青森
004781,九州旅客鉄道,九州新幹,博多
004784,九州旅客鉄道,九州新幹,新鳥栖
004787,九州旅客鉄道,九州新幹,久留米
004788,九州旅客鉄道,九州新幹,筑後船小屋
00478a,九州旅客鉄道,九州新幹,新大牟田
00478d,九州旅客鉄道,九州新幹,新玉名
004790,九州旅客鉄道,九州新幹,熊本
004793,九州旅客鉄道,九州新幹,新八代
004796,九州旅客鉄道,九州新幹,新水俣
004799,九州旅客鉄道,九州新幹,出水
00479c,九州旅客鉄道,九州新幹,川内
00479f,九州旅客鉄道,九州新幹,鹿児島中央
004807,東日本旅客鉄道,上越新幹,熊谷
004808,東日本旅客鉄道,上越新幹,本庄早稲田
004809,東日本旅客鉄道,上越新幹,高崎
00480b,東日本旅客鉄道,上越新幹,上毛高原
00480d,東日本旅客鉄道,上越新幹,越後湯沢
00480f,東日本旅客鉄道,上越新幹,浦佐
004811,東日本旅客鉄道,上越新幹,長岡
004813,東日本旅客鉄道,上越新幹,燕三条
004815,東日本旅客鉄道,上越新幹,新潟
00490b,東日本旅客鉄道,北陸新幹,安中榛名
00490d,東日本旅客鉄道,北陸新幹,軽井沢
00490f,東日本旅客鉄道,北陸新幹,佐久平
004911,東日本旅客鉄道,北陸新幹,上田
004913,東日本旅客鉄道,北陸新幹,長野
004b0e,西日本旅客鉄道,七尾,羽咋
004b17,西日本旅客鉄道,七尾,七尾
004b18,西日本旅客鉄道,七尾,和倉温泉
004c01,のと鉄道,能登2005.4.1廃止,穴水
004c13,のと鉄道,能登2005.4.1廃止,縄文真脇
004c41,九州旅客鉄道,香椎,西戸崎
004c42,九州旅客鉄道,香椎,海ノ中道
004c44,九州旅客鉄道,香椎,雁ノ巣
004c45,九州旅客鉄道,香椎,奈多
004c46,九州旅客鉄道,香椎,和白
004c49,九州旅客鉄道,香椎,香椎神宮
004c4a,九州旅客鉄道,香椎,舞松原
004c4b,九州旅客鉄道,香椎,土井
004c4c,九州旅客鉄道,香椎,伊賀
004c4d,九州旅客鉄道,香椎,長者原
004c4e,九州旅客鉄道,香椎,酒殿
004c4f,九州旅客鉄道,香椎,須恵
004c50,九州旅客鉄道,香椎,須恵中央
004c51,九州旅客鉄道,香椎,新原
004c52,九州旅客鉄道,香椎,宇美
004d02,西日本旅客鉄道,城端,二塚
004d42,九州旅客鉄道,篠栗福北ゆたか線,柚須
004d43,九州旅客鉄道,篠栗福北ゆたか線,原町
004d44,九州旅客鉄道,篠栗福北ゆたか線,長者原
004d45,九州旅客鉄道,篠栗福北ゆたか線,門松
004d46,九州旅客鉄道,篠栗福北ゆたか線,篠栗
004d48,九州旅客鉄道,篠栗,筑前山手
004d49,九州旅客鉄道,篠栗,城戸南蔵院前
004d4b,九州旅客鉄道,篠栗,九郎原
004d4c,九州旅客鉄道,篠栗福北ゆたか線,筑前大分
004d4e,九州旅客鉄道,篠栗福北ゆたか線,桂川
004e02,西日本旅客鉄道,氷見,越中中川
004e09,西日本旅客鉄道,氷見,氷見
004ffe,西日本旅客鉄道,宮島航路,宮島
005006,西日本旅客鉄道,越美北,越前東郷
005007,西日本旅客鉄道,越美北,一乗谷
00501b,西日本旅客鉄道,越美北　九頭竜線, 越前下山　　九頭竜線
00501c,西日本旅客鉄道,越美北　九頭竜線,九頭竜湖　九頭竜線
0050c3,北海道旅客鉄道,釧網本,遠矢
0050c4,北海道旅客鉄道,釧網本,釧路湿原
0050c5,北海道旅客鉄道,釧網本,細岡
0050cb,北海道旅客鉄道,釧網本,磯分内
0050cd,北海道旅客鉄道,釧網本,南弟子屈
0050ce,北海道旅客鉄道,釧網本,摩周 (旧，弟子屈)
0050cf,北海道旅客鉄道,釧網本,美留和
0050d8,北海道旅客鉄道,釧網本,知床斜里
0050d9,北海道旅客鉄道,釧網本,止別
0050da,北海道旅客鉄道,釧網本,浜小清水
0050dd,北海道旅客鉄道,釧網本,北浜
0050de,北海道旅客鉄道,釧網本,藻琴
0050df,北海道旅客鉄道,釧網本,鱒浦
0050e1,北海道旅客鉄道,釧網本,桂台
005101,東日本旅客鉄道,大糸,松本
005102,東日本旅客鉄道,大糸,北松本
005103,東日本旅客鉄道,大糸,島内
005117,東日本旅客鉄道,大糸,南大町
005118,東日本旅客鉄道,大糸,信濃大町
005124,東日本旅客鉄道,大糸,白馬
005129,東日本旅客鉄道,大糸,南小谷
00512e,西日本旅客鉄道,大糸,小滝
005202,東日本旅客鉄道,篠ノ井,広丘
005203,東日本旅客鉄道,篠ノ井,村井
005204,東日本旅客鉄道,篠ノ井,平田
005205,東日本旅客鉄道,篠ノ井,南松本
005242,九州旅客鉄道,三角,緑川
005243,九州旅客鉄道,三角,住吉
005244,九州旅客鉄道,三角,肥後長浜
005246,九州旅客鉄道,三角,網田
005247,九州旅客鉄道,三角,赤瀬
005248,九州旅客鉄道,三角,石打ダム
005249,九州旅客鉄道,三角,波多浦
00524a,九州旅客鉄道,三角,三角
005318,東日本旅客鉄道,小海,太田部
005319,東日本旅客鉄道,小海,中込
00531a,東日本旅客鉄道,小海,滑津
00531a,東日本旅客鉄道,小海,中込
00531b,東日本旅客鉄道,小海,北中込
00531c,東日本旅客鉄道,小海,岩村田
00531d,東日本旅客鉄道,小海,佐久平
00534c,九州旅客鉄道,肥薩,球泉洞
00534d,九州旅客鉄道,肥薩,一勝地
005352,九州旅客鉄道,肥薩,人吉
00540c,東日本旅客鉄道,飯山,戸狩野沢温泉
005415,東日本旅客鉄道,飯山,森宮野原
005415,東日本旅客鉄道,飯山,森宮野原
00541f,東日本旅客鉄道,飯山,十日町
005420,東日本旅客鉄道,飯山,魚沼中条
005515,東日本旅客鉄道,越後,吉田
005516,東日本旅客鉄道,越後,北吉田
005517,東日本旅客鉄道,越後,岩室
005518,東日本旅客鉄道,越後,巻
005519,東日本旅客鉄道,越後,越後曽根
00551a,東日本旅客鉄道,越後,越後赤塚
00551b,東日本旅客鉄道,越後,内野西が丘
00551c,東日本旅客鉄道,越後,内野
00551d,東日本旅客鉄道,越後,新潟大学前
00551e,東日本旅客鉄道,越後,寺尾
00551f,東日本旅客鉄道,越後,小針
005520,東日本旅客鉄道,越後,青山
005521,東日本旅客鉄道,越後,関屋
005522,東日本旅客鉄道,越後,白山
005601,東日本旅客鉄道,弥彦,弥彦
005602,東日本旅客鉄道,弥彦,矢作
005603,東日本旅客鉄道,弥彦,吉田
005604,東日本旅客鉄道,弥彦,西燕
005605,東日本旅客鉄道,弥彦,燕
005606,東日本旅客鉄道,弥彦,燕三条
005607,東日本旅客鉄道,弥彦,北三条
005640,東日本旅客鉄道,ATMJRE外,ATMJRE外
005644,九州旅客鉄道,指宿枕崎,宇宿
005646,九州旅客鉄道,指宿枕崎,谷山
005702,東日本旅客鉄道,白新,西新発田
005703,東日本旅客鉄道,白新,佐々木
005704,東日本旅客鉄道,白新,黒山
005706,東日本旅客鉄道,白新,豊栄
005707,東日本旅客鉄道,白新,早通
005708,東日本旅客鉄道,白新,新崎
005709,東日本旅客鉄道,白新,大形
00570b,東日本旅客鉄道,白新,東新潟
005803,東海旅客鉄道,太多,小泉
005804,東海旅客鉄道,太多,根本
005806,東海旅客鉄道,太多,姫
005807,東海旅客鉄道,太多,下切
005809,東海旅客鉄道,太多,可児
00580a,東海旅客鉄道,太多,美濃川合
005842,九州旅客鉄道,長崎本,新鳥栖
005843,九州旅客鉄道,長崎本,肥前麓
005845,九州旅客鉄道,長崎本,中原
005847,九州旅客鉄道,長崎本,吉野ヶ里公園
005848,九州旅客鉄道,長崎本,神埼
00584a,九州旅客鉄道,長崎本,伊賀屋
00584c,九州旅客鉄道,長崎本,佐賀
00584e,九州旅客鉄道,長崎本,鍋島
00584f,九州旅客鉄道,長崎本臨時,バルーンさが
005850,九州旅客鉄道,長崎本,久保田
005851,九州旅客鉄道,長崎本,牛津
005853,九州旅客鉄道,長崎本,肥前山口
00586b,九州旅客鉄道,長崎本,諫早
005873,九州旅客鉄道,長崎本,浦上
005874,九州旅客鉄道,長崎本,長崎
005906,西日本旅客鉄道,舞鶴,真倉
005907,西日本旅客鉄道,舞鶴,西舞鶴
005909,西日本旅客鉄道,舞鶴,東舞鶴
005925,西日本旅客鉄道,小浜,西敦賀
005947,九州旅客鉄道,長崎,本川内
005949,九州旅客鉄道,長崎,長与
005a01,北近畿タンゴ鉄道,宮津,豊岡
005a02,北近畿タンゴ鉄道,宮津,但馬三江
005a09,北近畿タンゴ鉄道,宮津,網野
005a0b,北近畿タンゴ鉄道,宮津,峰山
005a19,北近畿タンゴ鉄道,宮津,四所
005a1b,北近畿タンゴ鉄道,宮津,西舞鶴
005b02,西日本旅客鉄道,大阪環状旧西成線,福島
005b03,西日本旅客鉄道,大阪環状旧西成線,野田
005b04,西日本旅客鉄道,大阪環状旧西成線,西九条
005b06,西日本旅客鉄道,大阪環状旧西成線,弁天町
005b07,西日本旅客鉄道,大阪環状旧西成線,大正
005b08,西日本旅客鉄道,大阪環状旧西成線,芦原橋
005b0a,西日本旅客鉄道,大阪環状旧西成線,今宮
005b0b,西日本旅客鉄道,大阪環状旧西成線,新今宮
005b4e,九州旅客鉄道,唐津,山本
005b4f,九州旅客鉄道,唐津,鬼塚
005b50,九州旅客鉄道,唐津,唐津
005b51,九州旅客鉄道,唐津,西唐津
005c02,西日本旅客鉄道,桜島ゆめ咲線,安治川口
005c03,西日本旅客鉄道,桜島ゆめ咲線,ユニバーサルシティ
005c04,西日本旅客鉄道,桜島ゆめ咲線,桜島
005c47,九州旅客鉄道,佐世保,武雄温泉
005c4d,九州旅客鉄道,佐世保,上有田
005c4e,九州旅客鉄道,佐世保,有田
005c50,九州旅客鉄道,佐世保,三河内
005c52,九州旅客鉄道,佐世保,早岐
005c56,九州旅客鉄道,佐世保,佐世保
005d06,西日本旅客鉄道,福知山宝塚線,塚口
005d07,西日本旅客鉄道,福知山宝塚線,猪名寺
005d08,西日本旅客鉄道,福知山宝塚線,伊丹
005d0a,西日本旅客鉄道,福知山宝塚線,北伊丹
005d0c,西日本旅客鉄道,福知山宝塚線,川西池田
005d0f,西日本旅客鉄道,福知山宝塚線,中山寺
005d11,西日本旅客鉄道,福知山宝塚線,宝塚
005d12,西日本旅客鉄道,福知山宝塚線,生瀬
005d14,西日本旅客鉄道,福知山宝塚線,西宮名塩
005d15,西日本旅客鉄道,福知山宝塚線,武田尾
005d17,西日本旅客鉄道,福知山宝塚線,道場
005d19,西日本旅客鉄道,福知山宝塚線,三田
005d1b,西日本旅客鉄道,福知山宝塚線,新三田
005d1c,西日本旅客鉄道,福知山宝塚線,広野
005d1e,西日本旅客鉄道,福知山宝塚線,相野
005d20,西日本旅客鉄道,福知山宝塚線,藍本
005d21,西日本旅客鉄道,福知山宝塚線,草野
005d23,西日本旅客鉄道,福知山宝塚線,古市
005d24,西日本旅客鉄道,福知山宝塚線,南矢代
005d25,西日本旅客鉄道,福知山宝塚線,篠山口
005d26,西日本旅客鉄道,福知山,丹波大山
005d29,西日本旅客鉄道,福知山,谷川
005d2b,西日本旅客鉄道,福知山,柏原
005e13,西日本旅客鉄道,加古川,日岡
005e15,西日本旅客鉄道,加古川,神野
005e17,西日本旅客鉄道,加古川,厄神
005e18,西日本旅客鉄道,加古川,市場
005e19,西日本旅客鉄道,加古川,小野町
005e23,西日本旅客鉄道,加古川,西脇市
005e27,西日本旅客鉄道,加古川,日本へそ公園
005e28,西日本旅客鉄道,加古川,黒田庄
005e2b,西日本旅客鉄道,加古川,船町口
005e2d,西日本旅客鉄道,加古川,久下村
005e42,九州旅客鉄道,大村,ハウステンボス
005e43,九州旅客鉄道,大村,南風崎
005e44,九州旅客鉄道,大村,小串郷
005e45,九州旅客鉄道,大村,川棚
005e4d,九州旅客鉄道,大村,大村
005f01,西日本旅客鉄道,関西本大和路線,JR難波
005f05,西日本旅客鉄道,関西本大和路線,東部市場前
005f06,西日本旅客鉄道,関西本大和路線,平野
005f07,西日本旅客鉄道,関西本大和路線,加美
005f08,西日本旅客鉄道,関西本大和路線,久宝寺
